case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
1590,Take in charge ticket,2011/2/4 16:36:54,Value 9,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1590,Resolve ticket,2011/2/7 15:01:39,Value 9,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1590,Closed,2011/3/13 11:40:23,Value 5,Value 1,Value 24,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
728,Assign seriousness,2013/1/25 16:42:32,Value 1,Value 1,Value 12,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
728,Take in charge ticket,2013/2/6 17:08:42,Value 2,Value 1,Value 12,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
728,Resolve ticket,2013/2/13 9:00:01,Value 2,Value 1,Value 12,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
728,Closed,2013/2/28 9:00:10,Value 3,Value 1,Value 12,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1687,Assign seriousness,2012/2/24 8:59:14,Value 1,Value 1,Value 104,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1687,Take in charge ticket,2012/2/24 8:59:23,Value 1,Value 1,Value 104,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1687,Resolve ticket,2012/2/24 14:57:50,Value 1,Value 1,Value 104,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1687,Closed,2012/4/4 8:00:28,Value 5,Value 1,Value 104,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1059,Assign seriousness,2012/1/9 7:53:54,Value 4,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1059,Take in charge ticket,2012/1/9 9:30:45,Value 4,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1059,Resolve ticket,2012/1/9 10:31:05,Value 4,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1059,Closed,2012/2/19 17:00:46,Value 5,Value 1,Value 17,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3963,Assign seriousness,2013/2/21 13:17:48,Value 1,Value 1,Value 166,Value 17,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3963,Take in charge ticket,2013/2/28 15:21:16,Value 2,Value 1,Value 166,Value 17,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3963,Require upgrade,2013/2/28 15:21:26,Value 9,Value 1,Value 166,Value 17,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3963,Require upgrade,2013/2/28 15:21:27,Value 9,Value 1,Value 166,Value 17,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3963,Resolve ticket,2013/3/22 11:44:34,Value 1,Value 1,Value 166,Value 17,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3963,Resolve ticket,2013/3/22 11:44:34,Value 1,Value 1,Value 166,Value 17,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3963,Closed,2013/4/6 10:44:45,Value 3,Value 1,Value 166,Value 17,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1150,Assign seriousness,2010/10/11 8:44:04,Value 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1150,Take in charge ticket,2010/10/11 15:25:04,Value 2,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1150,Resolve ticket,2010/10/11 15:25:54,Value 2,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1150,Closed,2010/11/11 9:50:24,Value 5,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
428,Assign seriousness,2010/10/11 7:49:01,Value 7,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
428,Take in charge ticket,2010/10/12 9:58:32,Value 12,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
428,Resolve ticket,2010/10/12 9:59:33,Value 12,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
428,Closed,2010/11/11 8:50:23,Value 5,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
1549,Assign seriousness,2010/9/13 7:47:09,Value 7,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1549,Take in charge ticket,2010/9/13 7:47:26,Value 7,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1549,Resolve ticket,2010/9/20 7:37:22,Value 7,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1549,Closed,2010/10/27 7:50:26,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
520,Assign seriousness,2012/9/28 13:55:43,Value 1,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
520,Take in charge ticket,2012/10/12 11:10:56,Value 17,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
520,Resolve ticket,2012/10/17 11:41:09,Value 6,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
520,Resolve ticket,2012/10/17 11:41:10,Value 6,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
520,Closed,2012/11/1 12:41:29,Value 3,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3412,Assign seriousness,2011/9/13 7:44:08,Value 2,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3412,Take in charge ticket,2011/9/13 7:47:47,Value 2,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3412,Resolve ticket,2011/9/14 7:13:41,Value 2,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3412,Closed,2011/10/14 7:50:21,Value 5,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2047,Assign seriousness,2012/4/24 12:20:01,Value 2,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2047,Take in charge ticket,2012/4/24 14:03:32,Value 2,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2047,Resolve ticket,2012/4/24 14:05:35,Value 2,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2047,Closed,2012/5/25 12:33:44,Value 5,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3281,Assign seriousness,2012/7/24 9:38:20,Value 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3281,Take in charge ticket,2012/7/25 7:22:47,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3281,Resolve ticket,2012/7/25 7:29:44,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3281,Closed,2012/9/6 9:40:24,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3578,Assign seriousness,2011/4/8 10:37:29,Value 8,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3578,Take in charge ticket,2011/4/8 10:38:01,Value 8,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3578,Take in charge ticket,2011/4/22 13:54:48,Value 2,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3578,Wait,2011/4/22 14:50:11,Value 7,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3578,Wait,2011/4/26 7:24:16,Value 2,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3578,Take in charge ticket,2011/4/28 14:18:57,Value 7,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3578,Resolve ticket,2011/4/28 14:19:10,Value 7,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3578,Closed,2011/5/29 8:30:43,Value 5,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2596,Assign seriousness,2013/4/3 8:14:54,Value 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
2596,Take in charge ticket,2013/4/8 7:11:41,Value 9,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
2596,Wait,2013/4/8 8:14:18,Value 9,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
2596,Resolve ticket,2013/5/15 13:48:26,Value 9,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
2596,Closed,2013/5/30 13:48:40,Value 3,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
1364,Assign seriousness,2013/6/3 15:44:56,Value 1,Value 1,Value 150,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1364,Take in charge ticket,2013/6/5 8:05:45,Value 2,Value 1,Value 150,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1364,Wait,2013/6/5 12:59:52,Value 2,Value 1,Value 150,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1364,Require upgrade,2013/6/10 12:44:32,Value 1,Value 1,Value 150,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1364,Require upgrade,2013/6/12 9:47:38,Value 2,Value 1,Value 150,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1364,Resolve ticket,2013/6/21 7:13:49,Value 2,Value 1,Value 150,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1364,Closed,2013/7/6 7:14:08,Value 3,Value 1,Value 150,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2227,Assign seriousness,2012/8/2 14:52:30,Value 1,Value 1,Value 81,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2227,Resolve ticket,2012/8/13 12:39:08,Value 13,Value 1,Value 81,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2227,Resolve ticket,2012/8/13 15:58:53,Value 13,Value 1,Value 81,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2227,Closed,2012/9/12 15:59:15,Value 5,Value 1,Value 81,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4471,Assign seriousness,2011/9/27 14:30:09,Value 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4471,Take in charge ticket,2011/9/29 14:44:34,Value 15,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4471,Resolve ticket,2011/9/29 15:06:25,Value 15,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4471,Closed,2011/11/10 15:40:36,Value 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1053,Assign seriousness,2011/6/30 14:53:16,Value 8,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1053,Assign seriousness,2011/6/30 14:53:32,Value 8,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1053,Take in charge ticket,2011/7/5 14:22:24,Value 9,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1053,Wait,2011/7/5 14:26:48,Value 9,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1053,Resolve ticket,2011/7/20 13:19:43,Value 9,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1053,Closed,2011/8/4 13:20:00,Value 5,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1392,Assign seriousness,2011/10/21 7:01:58,Value 1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1392,Take in charge ticket,2011/10/26 13:19:04,Value 6,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1392,Resolve ticket,2011/11/9 8:04:39,Value 6,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1392,Closed,2011/12/9 8:05:12,Value 5,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1346,Assign seriousness,2011/12/13 8:38:37,Value 1,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1346,Take in charge ticket,2011/12/13 16:11:08,Value 9,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1346,Wait,2011/12/15 8:54:06,Value 9,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1346,Resolve ticket,2012/1/2 16:28:35,Value 9,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1346,Closed,2012/1/31 16:11:39,Value 5,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
344,Assign seriousness,2012/1/19 17:02:37,Value 1,Value 1,Value 149,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
344,Take in charge ticket,2012/1/19 17:02:55,Value 1,Value 1,Value 149,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
344,Resolve ticket,2012/1/20 14:47:10,Value 13,Value 1,Value 149,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
344,Closed,2012/2/21 17:02:30,Value 5,Value 1,Value 149,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2763,Assign seriousness,2011/10/10 15:58:35,Value 1,Value 1,Value 3,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2763,Resolve ticket,2011/10/11 15:36:01,Value 13,Value 1,Value 3,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2763,Resolve ticket,2011/10/11 15:36:01,Value 13,Value 1,Value 3,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2763,Closed,2011/11/25 17:00:23,Value 5,Value 1,Value 3,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2014,Assign seriousness,2012/6/7 7:09:55,Value 1,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2014,Take in charge ticket,2012/6/18 10:44:34,Value 9,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2014,Wait,2012/6/20 12:44:40,Value 9,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2014,Resolve ticket,2012/6/29 10:27:33,Value 9,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2014,Closed,2012/7/18 14:50:32,Value 5,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4545,Assign seriousness,2012/3/29 13:55:12,Value 1,Value 1,Value 174,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4545,Take in charge ticket,2012/3/29 13:55:42,Value 1,Value 1,Value 174,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4545,Wait,2012/4/10 9:28:01,Value 2,Value 1,Value 174,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4545,Resolve ticket,2012/4/20 13:23:29,Value 9,Value 1,Value 174,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4545,Closed,2012/5/27 8:00:23,Value 5,Value 1,Value 174,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2798,Assign seriousness,2010/12/22 10:35:27,Value 8,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2798,Assign seriousness,2010/12/22 10:40:40,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2798,Take in charge ticket,2010/12/22 10:40:48,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2798,Resolve ticket,2011/1/21 9:44:30,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2798,Closed,2011/2/20 9:44:57,Value 5,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1728,Insert ticket,2010/9/2 9:32:24,Value 7,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1728,Assign seriousness,2010/9/2 14:42:45,Value 7,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1728,Take in charge ticket,2010/9/3 8:47:27,Value 7,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1728,Resolve ticket,2010/9/3 8:47:36,Value 7,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1728,Take in charge ticket,2010/9/8 12:53:51,Value 2,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1728,Resolve ticket,2010/9/8 14:12:40,Value 2,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1728,Closed,2010/10/5 9:40:32,Value 5,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
251,Assign seriousness,2012/6/26 14:50:34,Value 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
251,Take in charge ticket,2012/7/3 7:44:06,Value 9,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
251,Resolve ticket,2012/7/6 8:50:50,Value 9,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
251,Closed,2012/7/27 15:00:21,Value 5,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
416,Assign seriousness,2010/7/9 7:52:27,Value 19,Value 1,Value 163,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
416,Take in charge ticket,2010/8/6 15:25:41,Value 9,Value 1,Value 163,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
416,Resolve ticket,2010/8/6 15:26:20,Value 9,Value 1,Value 163,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
416,Closed,2010/8/21 15:26:40,Value 5,Value 1,Value 163,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1976,Assign seriousness,2010/11/25 17:14:50,Value 15,Value 1,Value 78,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1976,Take in charge ticket,2010/11/26 11:11:17,Value 2,Value 1,Value 78,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1976,Resolve ticket,2010/11/26 11:42:42,Value 2,Value 1,Value 78,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1976,Closed,2011/1/9 17:01:07,Value 5,Value 1,Value 78,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3616,Assign seriousness,2010/11/24 17:09:11,Value 14,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3616,Take in charge ticket,2010/11/29 16:47:11,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3616,Create SW anomaly,2010/11/30 14:17:17,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3616,Resolve ticket,2010/12/1 9:15:09,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3616,Closed,2010/12/31 9:15:34,Value 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2495,Assign seriousness,2011/6/1 9:03:31,Value 8,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2495,Take in charge ticket,2011/6/1 9:04:27,Value 8,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2495,Resolve ticket,2011/6/6 14:03:47,Value 9,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2495,Closed,2011/7/2 9:12:15,Value 5,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1142,Assign seriousness,2013/3/5 16:34:50,Value 1,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1142,Take in charge ticket,2013/3/22 9:23:52,Value 1,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1142,Wait,2013/3/25 9:47:35,Value 10,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1142,Require upgrade,2013/3/25 9:47:53,Value 10,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1142,Wait,2013/4/16 7:20:48,Value 10,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1142,Resolve ticket,2013/4/18 7:23:12,Value 10,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1142,Closed,2013/5/3 7:23:28,Value 3,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
945,Assign seriousness,2011/9/27 10:35:27,Value 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
945,Assign seriousness,2011/9/27 11:02:40,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
945,Take in charge ticket,2011/9/27 13:41:23,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
945,Resolve ticket,2011/9/28 15:45:10,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
945,Closed,2011/11/12 11:40:32,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3070,Assign seriousness,2011/10/27 10:17:21,Value 1,Value 1,Value 27,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3070,Take in charge ticket,2011/11/2 16:31:53,Value 13,Value 1,Value 27,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3070,Resolve ticket,2011/11/16 10:54:34,Value 13,Value 1,Value 27,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3070,Closed,2011/12/1 10:54:44,Value 5,Value 1,Value 27,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
289,Assign seriousness,2010/9/7 14:11:07,Value 14,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
289,Take in charge ticket,2010/9/7 14:44:49,Value 11,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
289,Resolve ticket,2010/9/7 15:39:38,Value 11,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
289,Closed,2010/10/21 14:20:35,Value 5,Value 1,Value 132,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
323,Assign seriousness,2013/11/26 13:37:33,Value 18,Value 1,Value 144,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
323,Take in charge ticket,2013/12/11 13:19:51,Value 2,Value 1,Value 144,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
323,Wait,2013/12/11 13:20:26,Value 2,Value 1,Value 144,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
323,Resolve ticket,2013/12/19 9:58:37,Value 2,Value 1,Value 144,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
323,Closed,2014/1/3 9:58:58,Value 3,Value 1,Value 144,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4050,Assign seriousness,2010/11/11 14:43:24,Value 2,Value 1,Value 240,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4050,Assign seriousness,2010/11/11 14:43:44,Value 2,Value 1,Value 240,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4050,Take in charge ticket,2010/11/11 14:43:53,Value 2,Value 1,Value 240,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4050,Resolve ticket,2010/11/11 17:13:46,Value 2,Value 1,Value 240,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4050,Closed,2010/12/14 14:50:44,Value 5,Value 1,Value 240,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2305,Assign seriousness,2011/3/31 14:11:12,Value 8,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2305,Take in charge ticket,2011/3/31 14:11:23,Value 8,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2305,Resolve ticket,2011/3/31 15:50:54,Value 8,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2305,Closed,2011/5/3 14:20:21,Value 5,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3826,Assign seriousness,2011/6/17 13:30:49,Value 2,Value 1,Value 9,Value 7,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2
3826,Assign seriousness,2011/6/17 13:31:01,Value 2,Value 1,Value 9,Value 7,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2
3826,Take in charge ticket,2011/6/17 13:36:06,Value 12,Value 1,Value 9,Value 7,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2
3826,Resolve ticket,2011/6/17 13:38:29,Value 12,Value 1,Value 9,Value 7,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2
3826,Closed,2011/7/22 13:40:27,Value 5,Value 1,Value 9,Value 7,Value 1,Value 4,Value 2,Value 1,Value 1,Value 2
624,Assign seriousness,2013/10/24 10:09:08,Value 18,Value 1,Value 21,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
