case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
3921,Closed,2011/8/30 13:50:22,Value 5,Value 1,Value 22,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4266,Insert ticket,2012/6/13 8:41:48,Value 4,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4266,Assign seriousness,2012/6/13 8:42:12,Value 4,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4266,Take in charge ticket,2012/6/15 7:28:27,Value 9,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4266,Resolve ticket,2012/6/18 9:42:34,Value 9,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4266,Closed,2012/7/29 8:51:01,Value 5,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1559,Assign seriousness,2012/4/20 7:04:50,Value 1,Value 1,Value 17,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1559,Take in charge ticket,2012/4/20 7:04:59,Value 1,Value 1,Value 17,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1559,Resolve ticket,2012/4/20 13:26:14,Value 1,Value 1,Value 17,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1559,Resolve ticket,2012/4/20 13:26:15,Value 1,Value 1,Value 17,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1559,Closed,2012/6/3 7:10:36,Value 5,Value 1,Value 17,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1504,Assign seriousness,2011/1/14 9:39:50,Value 8,Value 1,Value 173,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1504,Take in charge ticket,2011/1/20 12:04:43,Value 14,Value 1,Value 173,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1504,Resolve ticket,2011/2/3 14:41:13,Value 14,Value 1,Value 173,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1504,Closed,2011/2/18 14:41:29,Value 5,Value 1,Value 173,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
958,Assign seriousness,2012/2/13 15:14:30,Value 4,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
958,Take in charge ticket,2012/2/14 11:48:30,Value 13,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
958,Wait,2012/2/22 8:53:28,Value 13,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
958,Take in charge ticket,2012/3/2 10:56:58,Value 13,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
958,Resolve ticket,2012/3/2 13:52:02,Value 13,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
958,Closed,2012/4/11 7:21:24,Value 5,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1926,Assign seriousness,2011/3/31 10:09:07,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1926,Take in charge ticket,2011/3/31 10:09:42,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1926,Resolve ticket,2011/3/31 10:16:41,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1926,Closed,2011/5/3 10:10:36,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4224,Assign seriousness,2011/2/14 9:47:22,Value 8,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
4224,Take in charge ticket,2011/2/14 9:47:57,Value 8,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
4224,Resolve ticket,2011/2/14 14:15:52,Value 21,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
4224,Closed,2011/4/3 8:51:00,Value 5,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
4143,Insert ticket,2010/4/12 12:55:33,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
4143,Assign seriousness,2010/4/12 12:56:48,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
4143,Take in charge ticket,2010/4/12 12:56:56,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
4143,Resolve ticket,2010/4/12 13:00:32,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
4143,Closed,2010/5/13 13:01:33,Value 5,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
3968,Assign seriousness,2011/11/21 10:57:57,Value 1,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3968,Take in charge ticket,2011/11/21 11:20:43,Value 13,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3968,Resolve ticket,2011/11/21 11:59:31,Value 1,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3968,Closed,2011/12/22 11:00:36,Value 5,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1485,Assign seriousness,2010/1/21 8:52:31,Value 2,Value 1,Value 10,Value 3,Value 2,Value 2,Value 3,Value 1,Value 3,Value 3
1485,Take in charge ticket,2010/2/17 10:05:11,Value 2,Value 1,Value 10,Value 3,Value 2,Value 2,Value 3,Value 1,Value 3,Value 3
1485,Resolve ticket,2010/2/17 10:05:17,Value 2,Value 1,Value 10,Value 3,Value 2,Value 2,Value 3,Value 1,Value 3,Value 3
1485,Closed,2010/3/4 10:05:28,Value 5,Value 1,Value 10,Value 3,Value 2,Value 2,Value 3,Value 1,Value 3,Value 3
3722,Assign seriousness,2010/10/7 10:47:11,Value 14,Value 1,Value 71,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3722,Assign seriousness,2010/10/7 10:49:24,Value 2,Value 1,Value 71,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3722,Take in charge ticket,2010/10/7 10:49:47,Value 2,Value 1,Value 71,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3722,Resolve ticket,2010/11/19 10:29:13,Value 21,Value 1,Value 71,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3722,Closed,2010/11/19 10:30:12,Value 21,Value 1,Value 71,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4084,Assign seriousness,2013/6/28 12:39:50,Value 14,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4084,Take in charge ticket,2013/7/4 10:25:50,Value 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4084,Wait,2013/7/16 7:46:55,Value 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4084,Resolve ticket,2013/7/25 9:04:23,Value 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4084,Closed,2013/8/9 9:04:39,Value 3,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1211,Assign seriousness,2010/5/24 12:25:24,Value 6,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1211,Assign seriousness,2010/6/4 13:04:07,Value 2,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1211,Take in charge ticket,2010/6/4 13:04:18,Value 2,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1211,Resolve ticket,2010/6/4 13:05:47,Value 2,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1211,Closed,2010/6/25 12:30:29,Value 5,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
805,Assign seriousness,2013/1/14 9:47:56,Value 13,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
805,Take in charge ticket,2013/1/17 9:06:53,Value 2,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
805,Wait,2013/1/17 9:28:46,Value 1,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
805,Resolve ticket,2013/2/4 16:33:23,Value 1,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
805,Closed,2013/2/19 16:33:46,Value 3,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1127,Assign seriousness,2012/1/18 9:39:21,Value 4,Value 1,Value 262,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1127,Take in charge ticket,2012/1/18 11:23:37,Value 13,Value 1,Value 262,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1127,Resolve ticket,2012/1/18 14:14:02,Value 13,Value 1,Value 262,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1127,Closed,2012/2/18 9:40:18,Value 5,Value 1,Value 262,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2036,Assign seriousness,2011/12/14 13:16:35,Value 1,Value 1,Value 132,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2036,Take in charge ticket,2011/12/16 9:08:07,Value 13,Value 1,Value 132,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2036,Wait,2011/12/30 9:22:24,Value 13,Value 1,Value 132,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2036,Resolve ticket,2012/1/10 16:04:36,Value 13,Value 1,Value 132,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2036,Closed,2012/1/26 10:00:30,Value 5,Value 1,Value 132,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1750,Assign seriousness,2012/5/29 7:04:50,Value 1,Value 1,Value 222,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1750,Take in charge ticket,2012/5/29 7:07:30,Value 6,Value 1,Value 222,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1750,Wait,2012/6/6 10:23:33,Value 6,Value 1,Value 222,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1750,Resolve ticket,2012/6/6 13:12:49,Value 6,Value 1,Value 222,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1750,Closed,2012/7/6 13:13:17,Value 5,Value 1,Value 222,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2029,Assign seriousness,2012/7/24 15:44:05,Value 1,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2029,Take in charge ticket,2012/8/23 13:45:04,Value 1,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2029,Resolve ticket,2012/8/27 13:56:14,Value 1,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2029,Closed,2012/9/11 13:56:23,Value 3,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1324,Assign seriousness,2011/4/20 14:51:26,Value 8,Value 1,Value 107,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1324,Take in charge ticket,2011/4/20 14:51:48,Value 8,Value 1,Value 107,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1324,Resolve ticket,2011/4/26 9:22:16,Value 2,Value 1,Value 107,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1324,Take in charge ticket,2011/5/3 10:00:28,Value 2,Value 1,Value 107,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1324,Resolve ticket,2011/5/4 8:47:04,Value 2,Value 1,Value 107,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1324,Closed,2011/5/21 15:01:05,Value 5,Value 1,Value 107,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
976,Assign seriousness,2012/1/11 15:45:36,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
976,Take in charge ticket,2012/1/12 14:17:06,Value 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
976,Resolve ticket,2012/1/13 8:25:55,Value 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
976,Closed,2012/2/11 15:50:18,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2591,Assign seriousness,2013/2/12 16:42:07,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2591,Take in charge ticket,2013/2/27 15:08:44,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2591,Wait,2013/2/28 15:32:22,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2591,Resolve ticket,2013/3/4 11:39:01,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2591,Closed,2013/3/19 11:39:19,Value 3,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3386,Assign seriousness,2010/5/21 7:23:26,Value 2,Value 1,Value 54,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3386,Take in charge ticket,2010/5/24 13:17:32,Value 2,Value 1,Value 54,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3386,Create SW anomaly,2010/5/24 13:17:43,Value 2,Value 1,Value 54,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3386,Resolve ticket,2010/5/31 7:36:08,Value 2,Value 1,Value 54,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3386,Closed,2010/6/22 7:30:28,Value 5,Value 1,Value 54,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4541,Assign seriousness,2012/2/10 14:32:25,Value 1,Value 1,Value 220,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4541,Take in charge ticket,2012/2/15 11:29:00,Value 2,Value 1,Value 220,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4541,Resolve ticket,2012/2/15 14:22:40,Value 2,Value 1,Value 220,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4541,Closed,2012/3/14 14:40:35,Value 5,Value 1,Value 220,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4385,Assign seriousness,2013/2/11 14:16:15,Value 2,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4385,Assign seriousness,2013/2/11 14:16:34,Value 2,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4385,Take in charge ticket,2013/2/21 8:01:14,Value 2,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4385,Resolve ticket,2013/3/6 13:25:08,Value 2,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4385,Closed,2013/3/21 13:25:23,Value 3,Value 1,Value 55,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1814,Assign seriousness,2013/8/9 7:21:26,Value 4,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1814,Take in charge ticket,2013/8/29 8:53:15,Value 2,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1814,Wait,2013/9/4 10:03:28,Value 2,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1814,Resolve ticket,2013/9/16 7:16:15,Value 2,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1814,Closed,2013/10/1 7:16:26,Value 3,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1565,Assign seriousness,2011/3/1 13:28:35,Value 8,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1565,Take in charge ticket,2011/3/1 13:40:08,Value 8,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1565,Resolve ticket,2011/3/3 11:08:15,Value 13,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1565,Closed,2011/4/8 12:30:40,Value 5,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2063,Assign seriousness,2012/1/12 11:53:59,Value 1,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2063,Take in charge ticket,2012/1/17 11:59:06,Value 4,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2063,Resolve ticket,2012/1/17 12:01:08,Value 4,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2063,Closed,2012/2/14 12:00:18,Value 5,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
29,Assign seriousness,2012/7/30 10:07:32,Value 1,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
29,Take in charge ticket,2012/7/30 10:07:40,Value 1,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
29,Resolve ticket,2012/7/30 12:29:40,Value 1,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
29,Closed,2012/9/14 10:10:38,Value 5,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4148,Assign seriousness,2011/7/28 7:30:47,Value 2,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4148,Take in charge ticket,2011/7/29 7:43:10,Value 13,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4148,Resolve ticket,2011/7/29 9:02:04,Value 13,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4148,Take in charge ticket,2011/8/9 7:30:19,Value 12,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4148,Resolve ticket,2011/8/25 14:35:25,Value 9,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4148,Closed,2011/9/9 14:35:48,Value 5,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1147,Assign seriousness,2011/1/11 11:54:55,Value 8,Value 1,Value 264,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1147,Take in charge ticket,2011/1/14 8:33:59,Value 6,Value 1,Value 264,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1147,Resolve ticket,2011/1/14 8:52:06,Value 6,Value 1,Value 264,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1147,Closed,2011/3/11 12:00:54,Value 5,Value 1,Value 264,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1897,Assign seriousness,2011/2/16 16:53:55,Value 8,Value 1,Value 97,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1897,Take in charge ticket,2011/2/17 9:00:13,Value 8,Value 1,Value 97,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1897,Resolve ticket,2011/2/17 14:18:05,Value 2,Value 1,Value 97,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1897,Take in charge ticket,2011/3/1 10:35:03,Value 8,Value 1,Value 97,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1897,Resolve ticket,2011/3/1 14:25:32,Value 2,Value 1,Value 97,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1897,Closed,2011/4/15 13:25:57,Value 5,Value 1,Value 97,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1001,Assign seriousness,2013/3/8 17:01:24,Value 4,Value 1,Value 239,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1001,Take in charge ticket,2013/3/25 8:08:33,Value 4,Value 1,Value 239,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1001,Resolve ticket,2013/3/28 10:31:21,Value 4,Value 1,Value 239,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1001,Closed,2013/4/12 9:31:36,Value 3,Value 1,Value 239,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2884,Assign seriousness,2011/6/8 13:37:06,Value 8,Value 1,Value 204,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2884,Take in charge ticket,2011/6/8 13:39:11,Value 8,Value 1,Value 204,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2884,Resolve ticket,2011/6/9 9:20:42,Value 9,Value 1,Value 204,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2884,Closed,2011/7/9 13:40:31,Value 5,Value 1,Value 204,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1817,Assign seriousness,2012/7/31 7:56:57,Value 1,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1817,Take in charge ticket,2012/7/31 15:24:37,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1817,Resolve ticket,2012/8/2 9:47:41,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1817,Closed,2012/9/7 8:00:39,Value 5,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3783,Assign seriousness,2012/5/4 7:36:52,Value 1,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3783,Take in charge ticket,2012/5/4 8:14:30,Value 4,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3783,Resolve ticket,2012/5/4 8:55:51,Value 4,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3783,Closed,2012/6/8 7:41:05,Value 5,Value 1,Value 49,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4145,Assign seriousness,2013/1/9 14:12:19,Value 13,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4145,Take in charge ticket,2013/1/22 9:13:55,Value 2,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4145,Resolve ticket,2013/2/4 15:22:29,Value 2,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4145,Closed,2013/2/19 15:22:47,Value 3,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4481,Assign seriousness,2011/9/2 13:35:01,Value 13,Value 1,Value 49,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
4481,Take in charge ticket,2011/9/7 16:39:55,Value 10,Value 1,Value 49,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
4481,Wait,2011/9/8 15:11:02,Value 12,Value 1,Value 49,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
4481,Wait,2011/9/16 10:41:01,Value 2,Value 1,Value 49,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
4481,Resolve ticket,2011/9/21 9:41:53,Value 12,Value 1,Value 49,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
4481,Closed,2011/10/8 12:50:51,Value 5,Value 1,Value 49,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1622,Assign seriousness,2010/12/7 8:25:43,Value 8,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1622,Assign seriousness,2010/12/10 15:20:42,Value 2,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1622,Take in charge ticket,2010/12/10 15:21:07,Value 2,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1622,Wait,2010/12/10 16:36:34,Value 14,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1622,Wait,2010/12/10 16:36:35,Value 14,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1622,Take in charge ticket,2010/12/10 16:36:55,Value 14,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1622,Resolve ticket,2010/12/10 16:37:15,Value 14,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1622,Closed,2011/1/8 8:30:24,Value 5,Value 1,Value 59,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1116,Assign seriousness,2012/7/30 15:42:21,Value 4,Value 1,Value 231,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1116,Take in charge ticket,2012/7/31 15:23:18,Value 13,Value 1,Value 231,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1116,Resolve ticket,2012/8/28 15:03:21,Value 13,Value 1,Value 231,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1116,Closed,2012/9/12 15:03:35,Value 3,Value 1,Value 231,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2962,Assign seriousness,2013/1/22 13:27:51,Value 13,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2962,Take in charge ticket,2013/2/6 16:41:17,Value 2,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2962,Wait,2013/2/7 9:07:32,Value 9,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2962,Resolve ticket,2013/2/7 13:10:46,Value 9,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
